10,2
21,2
21,2
17,2
22,2
16,2
6,2
28,2
8,2
24,2
24,2
11,2
29,2
7,2
21,2
6,2
23,2
15,2
22,2
28,2
13,2
18,2
29,2
27,2
23,2
20,2
17,2
17,2
23,2
9,2
26,2
14,2
26,2
15,2
26,2
20,2
21,2
22,2
26,2
28,2
12,2
28,2
12,2
13,2
5,2
15,2
11,2
5,2
26,2
10,2
15,2
19,2
14,2
14,2
20,2
9,2
24,2
11,2
26,2
16,2
24,2
28,2
24,2
16,2
11,2
8,2
9,2
19,2
18,2
9,2
15,2
15,2
24,2
14,2
9,2
16,2
13,2
26,2
12,2
28,2
25,2
19,2
24,2
24,2
14,2
12,2
15,2
27,2
12,2
8,2
26,2
27,2
20,2
29,2
6,2
18,2
28,2
9,2
10,2
27,2
